country,date,Unnamed: 0,Confirmed,Deaths,Last Update,Latitude,Longitude,province,Recovered,name,pop2020,confirmed_percent,% Confirmed,confirmed_per_Thousand,mortality_percent,% Mortality,% Death,active,active_percent,% Active,active_per_Thousand,recovered_per_Thousand,recovered_percent,% Recovered,days1,days100
Mainland China,2020-03-03,3109,174.0,2.0,2020-03-03T03:43:02,24.974,101.487,Yunnan,169.0,Mainland China,1439323.7759999998,1.2089010332585516e-07,1.2089010332585514e-05,0.00012089010332585514,0.011494252873563218,1.1494252873563218,7.985870215738878e-10,5.0,3.4738535438464126e-09,3.473853543846413e-07,3.4738535438464125e-06,0.00011741624978200872,1.1741624978200874e-07,1.1741624978200875e-05,42,42 days 00:00:00.000000000
Mainland China,2020-03-03,3110,168.0,5.0,2020-03-03T23:43:02,19.1959,109.7453,Hainan,155.0,Mainland China,1439323.7759999998,1.1672147907323947e-07,1.1672147907323946e-05,0.00011672147907323944,0.029761904761904764,2.976190476190476,2.067769966575245e-09,13.0,9.032019214000673e-09,9.032019214000672e-07,9.032019214000673e-06,0.00010768945985923879,1.0768945985923881e-07,1.0768945985923876e-05,42,42 days 00:00:00.000000000
Mainland China,2020-03-03,3112,146.0,2.0,2020-03-02T01:13:06,26.8154,106.8748,Guizhou,114.0,Mainland China,1439323.7759999998,1.0143652348031523e-07,1.0143652348031523e-05,0.00010143652348031523,0.0136986301369863,1.3698630136986298,9.517406969442224e-10,32.0,2.2232662680617042e-08,2.223266268061704e-06,2.2232662680617042e-05,7.920386079969821e-05,7.92038607996982e-08,7.92038607996982e-06,42,42 days 00:00:00.000000000
Mainland China,2020-03-03,3113,136.0,3.0,2020-03-03T11:43:02,39.3054,117.323,Tianjin,124.0,Mainland China,1439323.7759999998,9.448881639262242e-08,9.448881639262242e-06,9.448881639262243e-05,0.02205882352941177,2.2058823529411766,1.5325824458145935e-09,12.0,8.337248505231392e-09,8.337248505231391e-07,8.33724850523139e-06,8.615156788739101e-05,8.615156788739103e-08,8.615156788739103e-06,42,42 days 00:00:00.000000000
Mainland China,2020-03-03,3114,133.0,0.0,2020-03-03T23:13:05,37.5777,112.2922,Shanxi,124.0,Mainland China,1439323.7759999998,9.240450426631457e-08,9.240450426631457e-06,9.240450426631457e-05,0.0,0.0,0.0,9.0,6.2529363789235424e-09,6.252936378923543e-07,6.252936378923542e-06,8.615156788739101e-05,8.615156788739103e-08,8.615156788739103e-06,42,42 days 00:00:00.000000000
Mainland China,2020-03-03,3115,125.0,1.0,2020-03-03T14:33:03,41.2956,122.6085,Liaoning,106.0,Mainland China,1439323.7759999998,8.684633859616032e-08,8.68463385961603e-06,8.684633859616032e-05,0.008,0.8,5.558165670154259e-10,19.0,1.3200643466616368e-08,1.3200643466616368e-06,1.3200643466616367e-05,7.364569512954395e-05,7.364569512954395e-08,7.3645695129543945e-06,42,42 days 00:00:00.000000000
Mainland China,2020-03-04,3235,67332.0,2871.0,2020-03-04T12:53:03,30.9756,112.2707,Hubei,38557.0,Mainland China,1439323.7759999998,4.6780301362853335e-05,0.0046780301362853325,0.046780301362853334,0.042639458207093216,4.2639458207093215,2.962464660008035e-09,28775.0,1.9992027144836107e-05,0.00199920271448361,0.019992027144836104,0.026788274218017227,2.6788274218017225e-05,0.002678827421801723,43,43 days 00:00:00.000000000
Mainland China,2020-03-04,3239,1350.0,7.0,2020-03-04T10:03:19,23.3417,113.4244,Guangdong,1133.0,Mainland China,1439323.7759999998,9.379404568385313e-07,9.379404568385312e-05,0.0009379404568385315,0.005185185185185185,0.5185185185185185,3.6025147862110946e-10,217.0,1.507652438029343e-07,1.5076524380293427e-05,0.0001507652438029343,0.0007871752130355972,7.87175213035597e-07,7.87175213035597e-05,43,43 days 00:00:00.000000000
Mainland China,2020-03-04,3240,1272.0,22.0,2020-03-04T00:33:05,33.882,113.614,Henan,1234.0,Mainland China,1439323.7759999998,8.837483415545273e-07,8.837483415545272e-05,0.0008837483415545273,0.017295597484276733,1.729559748427673,1.2016474522739165e-09,38.0,2.6401286933232732e-08,2.6401286933232737e-06,2.640128693323273e-05,0.0008573470546212945,8.573470546212945e-07,8.573470546212946e-05,43,43 days 00:00:00.000000000
Mainland China,2020-03-04,3241,1213.0,1.0,2020-03-04T10:03:19,29.1832,120.0934,Zhejiang,1114.0,Mainland China,1439323.7759999998,8.427568697371397e-07,8.427568697371396e-05,0.0008427568697371398,0.0008244023083264633,0.08244023083264633,5.727705760670095e-11,99.0,6.878230016815897e-08,6.878230016815898e-06,6.878230016815896e-05,0.0007739745695689807,7.739745695689806e-07,7.739745695689807e-05,43,43 days 00:00:00.000000000
Mainland China,2020-03-04,3242,1018.0,4.0,2020-03-04T15:43:02,27.6104,111.7088,Hunan,916.0,Mainland China,1439323.7759999998,7.072765815271295e-07,7.072765815271298e-05,0.0007072765815271296,0.003929273084479371,0.3929273084479371,2.7299438458517967e-10,102.0,7.086661229446681e-08,7.086661229446681e-06,7.086661229446679e-05,0.0006364099692326628,6.364099692326628e-07,6.364099692326629e-05,43,43 days 00:00:00.000000000
Mainland China,2020-03-04,3243,990.0,6.0,2020-03-04T10:03:19,31.8257,117.2264,Anhui,956.0,Mainland China,1439323.7759999998,6.878230016815896e-07,6.878230016815896e-05,0.0006878230016815896,0.006060606060606061,0.6060606060606061,4.210731568298682e-10,34.0,2.3622204098155604e-08,2.36222040981556e-06,2.3622204098155608e-05,0.0006642007975834341,6.64200797583434e-07,6.642007975834341e-05,43,43 days 00:00:00.000000000
Mainland China,2020-03-04,3244,935.0,1.0,2020-03-04T01:33:07,27.614,115.7221,Jiangxi,884.0,Mainland China,1439323.7759999998,6.49610612699279e-07,6.496106126992791e-05,0.0006496106126992791,0.0010695187165775401,0.106951871657754,7.43070276758591e-11,51.0,3.5433306147233406e-08,3.5433306147233406e-06,3.5433306147233396e-05,0.0006141773065520457,6.141773065520457e-07,6.141773065520458e-05,43,43 days 00:00:00.000000000
Mainland China,2020-03-04,3245,758.0,6.0,2020-03-04T12:53:03,36.3427,118.1498,Shandong,516.0,Mainland China,1439323.7759999998,5.266361972471161e-07,5.266361972471161e-05,0.0005266361972471161,0.0079155672823219,0.79155672823219,5.49950429104973e-10,242.0,1.6813451152216634e-07,1.6813451152216635e-05,0.00016813451152216635,0.0003585016857249497,3.585016857249498e-07,3.5850168572494977e-05,43,43 days 00:00:00.000000000
Mainland China,2020-03-04,3247,631.0,0.0,2020-03-04T12:53:03,32.9711,119.455,Jiangsu,577.0,Mainland China,1439323.7759999998,4.3840031723341723e-07,4.384003172334172e-05,0.0004384003172334173,0.0,0.0,0.0,54.0,3.7517618273541246e-08,3.7517618273541253e-06,3.751761827354125e-05,0.00040088269895987595,4.00882698959876e-07,4.008826989598761e-05,43,43 days 00:00:00.000000000
Mainland China,2020-03-04,3248,576.0,6.0,2020-03-04T23:23:01,30.0572,107.874,Chongqing,502.0,Mainland China,1439323.7759999998,4.001879282511067e-07,4.0018792825110666e-05,0.0004001879282511067,0.010416666666666666,1.0416666666666663,7.237194883013359e-10,74.0,5.14130324489269e-08,5.14130324489269e-06,5.14130324489269e-05,0.0003487748958021798,3.4877489580217984e-07,3.4877489580217985e-05,43,43 days 00:00:00.000000000
Mainland China,2020-03-04,3249,538.0,3.0,2020-03-04T12:53:03,30.6171,102.7103,Sichuan,406.0,Mainland China,1439323.7759999998,3.73786641317874e-07,3.737866413178739e-05,0.00037378664131787394,0.005576208178438661,0.5576208178438662,3.874186108378898e-10,132.0,9.170973355754527e-08,9.170973355754531e-06,9.170973355754527e-05,0.0002820769077603287,2.8207690776032875e-07,2.8207690776032867e-05,43,43 days 00:00:00.000000000
Mainland China,2020-03-04,3250,480.0,13.0,2020-03-04T12:53:03,47.862,127.7615,Heilongjiang,373.0,Mainland China,1439323.7759999998,3.334899402092556e-07,3.334899402092556e-05,0.00033348994020925563,0.02708333333333333,2.708333333333333,1.8816706695834733e-09,107.0,7.434046583831323e-08,7.4340465838313234e-06,7.434046583831322e-05,0.0002591494743709424,2.591494743709424e-07,2.5914947437094242e-05,43,43 days 00:00:00.000000000
Mainland China,2020-03-04,3251,418.0,8.0,2020-03-04T23:23:01,40.1824,116.4142,Beijing,297.0,Mainland China,1439323.7759999998,2.904141562655601e-07,2.904141562655601e-05,0.00029041415626556013,0.019138755980861243,1.9138755980861244,1.329704705778531e-09,121.0,8.406725576108317e-08,8.406725576108318e-06,8.406725576108318e-05,0.00020634690050447691,2.063469005044769e-07,2.063469005044769e-05,43,43 days 00:00:00.000000000
Mainland China,2020-03-04,3252,338.0,3.0,2020-03-04T04:13:08,31.202,121.4491,Shanghai,298.0,Mainland China,1439323.7759999998,2.3483249956401749e-07,2.348324995640175e-05,0.00023483249956401744,0.008875739644970414,0.8875739644970414,6.166603923987715e-10,40.0,2.7790828350771297e-08,2.7790828350771303e-06,2.77908283507713e-05,0.00020704167121324616,2.0704167121324622e-07,2.070416712132462e-05,43,43 days 00:00:00.000000000
Mainland China,2020-03-04,3254,318.0,6.0,2020-03-04T10:03:19,38.0428,114.5149,Hebei,301.0,Mainland China,1439323.7759999998,2.2093708538863182e-07,2.209370853886318e-05,0.00022093708538863184,0.018867924528301886,1.8867924528301887,1.310888129753363e-09,17.0,1.1811102049077802e-08,1.18111020490778e-06,1.1811102049077804e-05,0.000209125983339554,2.0912598333955397e-07,2.09125983339554e-05,43,43 days 00:00:00.000000000
Mainland China,2020-03-04,3255,296.0,1.0,2020-03-04T12:53:03,26.0789,117.9874,Fujian,270.0,Mainland China,1439323.7759999998,2.056521297957076e-07,2.056521297957076e-05,0.0002056521297957076,0.0033783783783783786,0.33783783783783783,2.347198340436765e-10,26.0,1.8064038428001345e-08,1.8064038428001344e-06,1.8064038428001346e-05,0.00018758809136770627,1.875880913677063e-07,1.875880913677063e-05,43,43 days 00:00:00.000000000
Mainland China,2020-03-04,3258,252.0,2.0,2020-03-04T00:13:08,23.8298,108.7881,Guangxi,210.0,Mainland China,1439323.7759999998,1.750822186098592e-07,1.7508221860985918e-05,0.00017508221860985918,0.007936507936507936,0.7936507936507936,5.514053244200656e-10,42.0,2.9180369768309863e-08,2.9180369768309865e-06,2.9180369768309862e-05,0.0001459018488415493,1.4590184884154932e-07,1.4590184884154931e-05,43,43 days 00:00:00.000000000
Mainland China,2020-03-04,3259,245.0,1.0,2020-03-04T15:43:03,35.1917,108.8701,Shaanxi,223.0,Mainland China,1439323.7759999998,1.702188236484742e-07,1.7021882364847422e-05,0.0001702188236484742,0.004081632653061225,0.4081632653061225,2.8357988113031935e-10,22.0,1.5284955592924214e-08,1.5284955592924213e-06,1.5284955592924215e-05,0.00015493386805555,1.5493386805555e-07,1.5493386805555002e-05,43,43 days 00:00:00.000000000
Mainland China,2020-03-04,3261,174.0,2.0,2020-03-03T03:43:02,24.974,101.487,Yunnan,169.0,Mainland China,1439323.7759999998,1.2089010332585516e-07,1.2089010332585514e-05,0.00012089010332585514,0.011494252873563218,1.1494252873563218,7.985870215738878e-10,5.0,3.4738535438464126e-09,3.473853543846413e-07,3.4738535438464125e-06,0.00011741624978200872,1.1741624978200874e-07,1.1741624978200875e-05,43,43 days 00:00:00.000000000
Mainland China,2020-03-04,3262,168.0,5.0,2020-03-04T10:03:19,19.1959,109.7453,Hainan,158.0,Mainland China,1439323.7759999998,1.1672147907323947e-07,1.1672147907323946e-05,0.00011672147907323944,0.029761904761904764,2.976190476190476,2.067769966575245e-09,10.0,6.947707087692825e-09,6.947707087692826e-07,6.947707087692825e-06,0.00010977377198554665,1.0977377198554663e-07,1.0977377198554663e-05,43,43 days 00:00:00.000000000
Mainland China,2020-03-04,3263,146.0,2.0,2020-03-02T01:13:06,26.8154,106.8748,Guizhou,114.0,Mainland China,1439323.7759999998,1.0143652348031523e-07,1.0143652348031523e-05,0.00010143652348031523,0.0136986301369863,1.3698630136986298,9.517406969442224e-10,32.0,2.2232662680617042e-08,2.223266268061704e-06,2.2232662680617042e-05,7.920386079969821e-05,7.92038607996982e-08,7.92038607996982e-06,43,43 days 00:00:00.000000000
Mainland China,2020-03-04,3264,136.0,3.0,2020-03-03T11:43:02,39.3054,117.323,Tianjin,124.0,Mainland China,1439323.7759999998,9.448881639262242e-08,9.448881639262242e-06,9.448881639262243e-05,0.02205882352941177,2.2058823529411766,1.5325824458145935e-09,12.0,8.337248505231392e-09,8.337248505231391e-07,8.33724850523139e-06,8.615156788739101e-05,8.615156788739103e-08,8.615156788739103e-06,43,43 days 00:00:00.000000000
Mainland China,2020-03-04,3265,133.0,0.0,2020-03-03T23:13:05,37.5777,112.2922,Shanxi,124.0,Mainland China,1439323.7759999998,9.240450426631457e-08,9.240450426631457e-06,9.240450426631457e-05,0.0,0.0,0.0,9.0,6.2529363789235424e-09,6.252936378923543e-07,6.252936378923542e-06,8.615156788739101e-05,8.615156788739103e-08,8.615156788739103e-06,43,43 days 00:00:00.000000000
Mainland China,2020-03-04,3266,125.0,1.0,2020-03-03T14:33:03,41.2956,122.6085,Liaoning,106.0,Mainland China,1439323.7759999998,8.684633859616032e-08,8.68463385961603e-06,8.684633859616032e-05,0.008,0.8,5.558165670154259e-10,19.0,1.3200643466616368e-08,1.3200643466616368e-06,1.3200643466616367e-05,7.364569512954395e-05,7.364569512954395e-08,7.3645695129543945e-06,43,43 days 00:00:00.000000000
Mainland China,2020-03-05,3395,67466.0,2902.0,2020-03-05T14:53:03,30.9756,112.2707,Hubei,40592.0,Mainland China,1439323.7759999998,4.687340063782841e-05,0.004687340063782841,0.04687340063782841,0.04301425903418018,4.301425903418018,2.9885047236362877e-09,26874.0,1.86712680274657e-05,0.00186712680274657,0.018671268027465698,0.02820213261036272,2.820213261036272e-05,0.0028202132610362714,44,44 days 00:00:00.000000000
Mainland China,2020-03-05,3399,1351.0,7.0,2020-03-05T09:23:03,23.3417,113.4244,Guangdong,1181.0,Mainland China,1439323.7759999998,9.386352275473007e-07,9.386352275473008e-05,0.0009386352275473006,0.0051813471502590676,0.5181347150259068,3.5998482319651943e-10,170.0,1.1811102049077802e-07,1.1811102049077804e-05,0.000118111020490778,0.0008205242070565226,8.205242070565227e-07,8.205242070565226e-05,44,44 days 00:00:00.000000000
Mainland China,2020-03-05,3400,1272.0,22.0,2020-03-05T01:48:26,33.882,113.614,Henan,1239.0,Mainland China,1439323.7759999998,8.837483415545273e-07,8.837483415545272e-05,0.0008837483415545273,0.017295597484276733,1.729559748427673,1.2016474522739165e-09,33.0,2.2927433389386323e-08,2.2927433389386327e-06,2.2927433389386318e-05,0.0008608209081651411,8.608209081651409e-07,8.60820908165141e-05,44,44 days 00:00:00.000000000
Mainland China,2020-03-05,3401,1215.0,1.0,2020-03-05T09:43:03,29.1832,120.0934,Zhejiang,1124.0,Mainland China,1439323.7759999998,8.441464111546783e-07,8.441464111546782e-05,0.0008441464111546783,0.0008230452674897119,0.0823045267489712,5.7182774384303087e-11,91.0,6.32241344980047e-08,6.322413449800471e-06,6.322413449800471e-05,0.0007809222766566736,7.809222766566734e-07,7.809222766566735e-05,44,44 days 00:00:00.000000000
Mainland China,2020-03-05,3402,1018.0,4.0,2020-03-05T08:43:03,27.6104,111.7088,Hunan,938.0,Mainland China,1439323.7759999998,7.072765815271295e-07,7.072765815271298e-05,0.0007072765815271296,0.003929273084479371,0.3929273084479371,2.7299438458517967e-10,80.0,5.5581656701542595e-08,5.5581656701542606e-06,5.55816567015426e-05,0.000651694924825587,6.51694924825587e-07,6.516949248255871e-05,44,44 days 00:00:00.000000000
Mainland China,2020-03-05,3403,990.0,6.0,2020-03-05T04:33:02,31.8257,117.2264,Anhui,970.0,Mainland China,1439323.7759999998,6.878230016815896e-07,6.878230016815896e-05,0.0006878230016815896,0.006060606060606061,0.6060606060606061,4.210731568298682e-10,20.0,1.3895414175385649e-08,1.3895414175385651e-06,1.389541417538565e-05,0.000673927587506204,6.739275875062041e-07,6.739275875062039e-05,44,44 days 00:00:00.000000000
Mainland China,2020-03-05,3404,935.0,1.0,2020-03-05T01:16:58,27.614,115.7221,Jiangxi,901.0,Mainland China,1439323.7759999998,6.49610612699279e-07,6.496106126992791e-05,0.0006496106126992791,0.0010695187165775401,0.106951871657754,7.43070276758591e-11,34.0,2.3622204098155604e-08,2.36222040981556e-06,2.3622204098155608e-05,0.0006259884086011235,6.259884086011235e-07,6.259884086011236e-05,44,44 days 00:00:00.000000000
Mainland China,2020-03-05,3405,758.0,6.0,2020-03-05T14:53:03,36.3427,118.1498,Shandong,578.0,Mainland China,1439323.7759999998,5.266361972471161e-07,5.266361972471161e-05,0.0005266361972471161,0.0079155672823219,0.79155672823219,5.49950429104973e-10,180.0,1.2505872757847085e-07,1.2505872757847085e-05,0.00012505872757847085,0.00040157746966864525,4.015774696686453e-07,4.015774696686453e-05,44,44 days 00:00:00.000000000
Mainland China,2020-03-05,3407,631.0,0.0,2020-03-05T14:53:03,32.9711,119.455,Jiangsu,583.0,Mainland China,1439323.7759999998,4.3840031723341723e-07,4.384003172334172e-05,0.0004384003172334173,0.0,0.0,0.0,48.0,3.3348994020925566e-08,3.3348994020925563e-06,3.334899402092556e-05,0.0004050513232124917,4.050513232124917e-07,4.050513232124917e-05,44,44 days 00:00:00.000000000
Mainland China,2020-03-05,3408,576.0,6.0,2020-03-05T23:23:02,30.0572,107.874,Chongqing,512.0,Mainland China,1439323.7759999998,4.001879282511067e-07,4.0018792825110666e-05,0.0004001879282511067,0.010416666666666666,1.0416666666666663,7.237194883013359e-10,64.0,4.4465325361234084e-08,4.446532536123408e-06,4.4465325361234084e-05,0.0003557226028898726,3.557226028898726e-07,3.557226028898726e-05,44,44 days 00:00:00.000000000
Mainland China,2020-03-05,3409,539.0,3.0,2020-03-05T14:53:03,30.6171,102.7103,Sichuan,425.0,Mainland China,1439323.7759999998,3.7448141202664325e-07,3.744814120266433e-05,0.0003744814120266432,0.005565862708719851,0.5565862708719851,3.866998379049809e-10,114.0,7.92038607996982e-08,7.92038607996982e-06,7.920386079969821e-05,0.00029527755122694504,2.95277551226945e-07,2.9527755122694514e-05,44,44 days 00:00:00.000000000
Mainland China,2020-03-05,3411,481.0,13.0,2020-03-05T00:23:06,47.862,127.7615,Heilongjiang,379.0,Mainland China,1439323.7759999998,3.341847109180249e-07,3.341847109180249e-05,0.0003341847109180249,0.027027027027027032,2.702702702702702,1.877758672349412e-09,102.0,7.086661229446681e-08,7.086661229446681e-06,7.086661229446679e-05,0.00026331809862355807,2.633180986235581e-07,2.633180986235581e-05,44,44 days 00:00:00.000000000
Mainland China,2020-03-05,3412,418.0,8.0,2020-03-04T23:23:01,40.1824,116.4142,Beijing,297.0,Mainland China,1439323.7759999998,2.904141562655601e-07,2.904141562655601e-05,0.00029041415626556013,0.019138755980861243,1.9138755980861244,1.329704705778531e-09,121.0,8.406725576108317e-08,8.406725576108318e-06,8.406725576108318e-05,0.00020634690050447691,2.063469005044769e-07,2.063469005044769e-05,44,44 days 00:00:00.000000000
Mainland China,2020-03-05,3415,339.0,3.0,2020-03-05T06:23:06,31.202,121.4491,Shanghai,303.0,Mainland China,1439323.7759999998,2.3552727027278682e-07,2.3552727027278675e-05,0.0002355272702727868,0.008849557522123894,0.8849557522123894,6.148413351940553e-10,36.0,2.501174551569417e-08,2.5011745515694166e-06,2.501174551569417e-05,0.00021051552475709256,2.1051552475709263e-07,2.105155247570926e-05,44,44 days 00:00:00.000000000
Mainland China,2020-03-05,3416,318.0,6.0,2020-03-05T14:53:03,38.0428,114.5149,Hebei,304.0,Mainland China,1439323.7759999998,2.2093708538863182e-07,2.209370853886318e-05,0.00022093708538863184,0.018867924528301886,1.8867924528301887,1.310888129753363e-09,14.0,9.726789922769957e-09,9.726789922769957e-07,9.726789922769954e-06,0.00021121029546586188,2.1121029546586186e-07,2.112102954658619e-05,44,44 days 00:00:00.000000000
Mainland China,2020-03-05,3417,296.0,1.0,2020-03-05T09:33:03,26.0789,117.9874,Fujian,277.0,Mainland China,1439323.7759999998,2.056521297957076e-07,2.056521297957076e-05,0.0002056521297957076,0.0033783783783783786,0.33783783783783783,2.347198340436765e-10,19.0,1.3200643466616368e-08,1.3200643466616368e-06,1.3200643466616367e-05,0.00019245148632909123,1.9245148632909125e-07,1.9245148632909125e-05,44,44 days 00:00:00.000000000
Mainland China,2020-03-05,3419,252.0,2.0,2020-03-05T10:03:08,23.8298,108.7881,Guangxi,214.0,Mainland China,1439323.7759999998,1.750822186098592e-07,1.7508221860985918e-05,0.00017508221860985918,0.007936507936507936,0.7936507936507936,5.514053244200656e-10,38.0,2.6401286933232732e-08,2.6401286933232737e-06,2.640128693323273e-05,0.00014868093167662644,1.4868093167662646e-07,1.4868093167662647e-05,44,44 days 00:00:00.000000000
Mainland China,2020-03-05,3420,245.0,1.0,2020-03-05T06:03:08,35.1917,108.8701,Shaanxi,224.0,Mainland China,1439323.7759999998,1.702188236484742e-07,1.7021882364847422e-05,0.0001702188236484742,0.004081632653061225,0.4081632653061225,2.8357988113031935e-10,21.0,1.4590184884154932e-08,1.4590184884154932e-06,1.4590184884154931e-05,0.0001556286387643193,1.5562863876431931e-07,1.5562863876431928e-05,44,44 days 00:00:00.000000000
Mainland China,2020-03-05,3421,174.0,2.0,2020-03-03T03:43:02,24.974,101.487,Yunnan,169.0,Mainland China,1439323.7759999998,1.2089010332585516e-07,1.2089010332585514e-05,0.00012089010332585514,0.011494252873563218,1.1494252873563218,7.985870215738878e-10,5.0,3.4738535438464126e-09,3.473853543846413e-07,3.4738535438464125e-06,0.00011741624978200872,1.1741624978200874e-07,1.1741624978200875e-05,44,44 days 00:00:00.000000000
Mainland China,2020-03-05,3422,168.0,6.0,2020-03-05T06:13:10,19.1959,109.7453,Hainan,158.0,Mainland China,1439323.7759999998,1.1672147907323947e-07,1.1672147907323946e-05,0.00011672147907323944,0.03571428571428571,3.571428571428571,2.4813239598902945e-09,10.0,6.947707087692825e-09,6.947707087692826e-07,6.947707087692825e-06,0.00010977377198554665,1.0977377198554663e-07,1.0977377198554663e-05,44,44 days 00:00:00.000000000
Mainland China,2020-03-05,3423,146.0,2.0,2020-03-02T01:13:06,26.8154,106.8748,Guizhou,114.0,Mainland China,1439323.7759999998,1.0143652348031523e-07,1.0143652348031523e-05,0.00010143652348031523,0.0136986301369863,1.3698630136986298,9.517406969442224e-10,32.0,2.2232662680617042e-08,2.223266268061704e-06,2.2232662680617042e-05,7.920386079969821e-05,7.92038607996982e-08,7.92038607996982e-06,44,44 days 00:00:00.000000000
Mainland China,2020-03-05,3424,136.0,3.0,2020-03-05T03:33:27,39.3054,117.323,Tianjin,128.0,Mainland China,1439323.7759999998,9.448881639262242e-08,9.448881639262242e-06,9.448881639262243e-05,0.02205882352941177,2.2058823529411766,1.5325824458145935e-09,8.0,5.5581656701542605e-09,5.55816567015426e-07,5.5581656701542606e-06,8.893065072246817e-05,8.893065072246815e-08,8.893065072246815e-06,44,44 days 00:00:00.000000000
Mainland China,2020-03-05,3425,133.0,0.0,2020-03-05T14:53:03,37.5777,112.2922,Shanxi,126.0,Mainland China,1439323.7759999998,9.240450426631457e-08,9.240450426631457e-06,9.240450426631457e-05,0.0,0.0,0.0,7.0,4.8633949613849786e-09,4.863394961384977e-07,4.863394961384977e-06,8.754110930492959e-05,8.75411093049296e-08,8.754110930492959e-06,44,44 days 00:00:00.000000000
Mainland China,2020-03-05,3426,125.0,1.0,2020-03-03T14:33:03,41.2956,122.6085,Liaoning,106.0,Mainland China,1439323.7759999998,8.684633859616032e-08,8.68463385961603e-06,8.684633859616032e-05,0.008,0.8,5.558165670154259e-10,19.0,1.3200643466616368e-08,1.3200643466616368e-06,1.3200643466616367e-05,7.364569512954395e-05,7.364569512954395e-08,7.3645695129543945e-06,44,44 days 00:00:00.000000000
Mainland China,2020-03-05,3431,102.0,2.0,2020-03-05T15:13:13,36.0611,103.8343,Gansu,87.0,Mainland China,1439323.7759999998,7.086661229446681e-08,7.086661229446681e-06,7.086661229446679e-05,0.0196078431372549,1.96078431372549,1.36229550739075e-09,15.0,1.0421560631539238e-08,1.0421560631539238e-06,1.0421560631539237e-05,6.044505166292757e-05,6.044505166292758e-08,6.044505166292757e-06,44,44 days 00:00:00.000000000
Mainland China,2020-03-06,3568,67592.0,2931.0,2020-03-06T14:23:04,30.9756,112.2707,Hubei,42033.0,Mainland China,1439323.7759999998,4.696094174713335e-05,0.004696094174713335,0.04696094174713334,0.04336311989584566,4.3363119895845665,3.0127425544484066e-09,25559.0,1.775764454543409e-05,0.0017757644545434094,0.01775764454543409,0.02920329720169925,2.920329720169925e-05,0.002920329720169925,45,45 days 00:00:00.000000000
Mainland China,2020-03-06,3572,1352.0,7.0,2020-03-06T12:53:03,23.3417,113.4244,Guangdong,1216.0,Mainland China,1439323.7759999998,9.393299982560699e-07,9.3932999825607e-05,0.00093932999825607,0.00517751479289941,0.5177514792899409,3.5971856223261674e-10,136.0,9.448881639262242e-08,9.448881639262242e-06,9.448881639262243e-05,0.0008448411818634474,8.448411818634474e-07,8.448411818634476e-05,45,45 days 00:00:00.000000000
Mainland China,2020-03-06,3573,1272.0,22.0,2020-03-06T12:43:03,33.882,113.614,Henan,1244.0,Mainland China,1439323.7759999998,8.837483415545273e-07,8.837483415545272e-05,0.0008837483415545273,0.017295597484276733,1.729559748427673,1.2016474522739165e-09,28.0,1.945357984553991e-08,1.945357984553991e-06,1.9453579845539908e-05,0.0008642947617089874,8.642947617089874e-07,8.642947617089874e-05,45,45 days 00:00:00.000000000
Mainland China,2020-03-06,3574,1215.0,1.0,2020-03-06T10:23:03,29.1832,120.0934,Zhejiang,1147.0,Mainland China,1439323.7759999998,8.441464111546783e-07,8.441464111546782e-05,0.0008441464111546783,0.0008230452674897119,0.0823045267489712,5.7182774384303087e-11,68.0,4.724440819631121e-08,4.724440819631121e-06,4.7244408196311215e-05,0.000796902002958367,7.969020029583671e-07,7.969020029583671e-05,45,45 days 00:00:00.000000000
Mainland China,2020-03-06,3575,1018.0,4.0,2020-03-06T11:03:10,27.6104,111.7088,Hunan,955.0,Mainland China,1439323.7759999998,7.072765815271295e-07,7.072765815271298e-05,0.0007072765815271296,0.003929273084479371,0.3929273084479371,2.7299438458517967e-10,63.0,4.37705546524648e-08,4.3770554652464795e-06,4.37705546524648e-05,0.0006635060268746647,6.635060268746648e-07,6.635060268746648e-05,45,45 days 00:00:00.000000000
Mainland China,2020-03-06,3576,990.0,6.0,2020-03-06T03:23:06,31.8257,117.2264,Anhui,979.0,Mainland China,1439323.7759999998,6.878230016815896e-07,6.878230016815896e-05,0.0006878230016815896,0.006060606060606061,0.6060606060606061,4.210731568298682e-10,11.0,7.642477796462107e-09,7.642477796462107e-07,7.642477796462108e-06,0.0006801805238851275,6.801805238851276e-07,6.801805238851276e-05,45,45 days 00:00:00.000000000
Mainland China,2020-03-06,3577,935.0,1.0,2020-03-06T14:23:04,27.614,115.7221,Jiangxi,909.0,Mainland China,1439323.7759999998,6.49610612699279e-07,6.496106126992791e-05,0.0006496106126992791,0.0010695187165775401,0.106951871657754,7.43070276758591e-11,26.0,1.8064038428001345e-08,1.8064038428001344e-06,1.8064038428001346e-05,0.0006315465742712777,6.315465742712778e-07,6.315465742712778e-05,45,45 days 00:00:00.000000000
Mainland China,2020-03-06,3578,758.0,6.0,2020-03-06T11:03:10,36.3427,118.1498,Shandong,618.0,Mainland China,1439323.7759999998,5.266361972471161e-07,5.266361972471161e-05,0.0005266361972471161,0.0079155672823219,0.79155672823219,5.49950429104973e-10,140.0,9.726789922769957e-08,9.726789922769957e-06,9.726789922769956e-05,0.00042936829801941656,4.293682980194166e-07,4.293682980194166e-05,45,45 days 00:00:00.000000000
