country,date,Unnamed: 0,Confirmed,Deaths,Last Update,Latitude,Longitude,province,Recovered,name,pop2020,confirmed_percent,% Confirmed,days100
Iran,2020-03-06,3570,4747.0,124.0,2020-03-06T12:23:04,32.0,53.0,,913.0,Iran,83992.94900000001,5.651664879631742e-05,0.0056516648796317405,10
Iran,2020-03-07,3770,5823.0,145.0,2020-03-07T17:43:05,32.0,53.0,,1669.0,Iran,83992.94900000001,6.932724793363309e-05,0.006932724793363309,11
Iran,2020-03-08,3995,6566.0,194.0,2020-03-08T11:03:30,32.0,53.0,,2134.0,Iran,83992.94900000001,7.817322856469774e-05,0.007817322856469773,12
Iran,2020-03-09,4250,7161.0,237.0,2020-03-09T10:53:03,32.0,53.0,,2394.0,Iran,83992.94900000001,8.525715652631746e-05,0.008525715652631747,13
Iran,2020-03-11,4721,9000.0,354.0,2020-03-11T18:52:03,32.0,53.0,,2959.0,Iran,83992.94900000001,0.00010715185152029844,0.010715185152029846,15
Iran,2020-03-12,4937,10075.0,429.0,2020-03-12T11:13:27,32.0,53.0,,2959.0,Iran,83992.94900000001,0.00011995054489633408,0.01199505448963341,16
Iran,2020-03-13,5250,11364.0,514.0,2020-03-11T20:00:00,32.4279,53.688,,2959.0,Iran,83992.94900000001,0.00013529707118629686,0.013529707118629684,17
Iran,2020-03-14,5385,12729.0,611.0,2020-03-14T11:33:06,32.4279,53.688,,2959.0,Iran,83992.94900000001,0.0001515484353335421,0.015154843533354213,18
Iran (Islamic Republic of),2020-03-10,4515,8042.0,291.0,2020-03-10T19:13:20,32.0,53.0,,2731.0,,,,,1
Iraq,2020-03-13,5216,101.0,9.0,2020-03-11T20:00:00,33.2232,43.6793,,24.0,Iraq,40222.492999999995,2.5110328193729807e-06,0.0002511032819372981,1
Iraq,2020-03-14,5446,110.0,10.0,2020-03-14T22:33:03,33.2232,43.6793,,26.0,Iraq,40222.492999999995,2.7347882191190884e-06,0.00027347882191190877,2
Ireland,2020-03-14,5440,129.0,2.0,2020-03-14T20:13:16,53.1424,-7.6921,,0.0,Ireland,4937.786,2.612506900866097e-05,0.0026125069008660967,1
Israel,2020-03-11,4768,109.0,0.0,2020-03-11T21:13:18,31.0,35.0,,4.0,Israel,8655.535,1.2593097942530415e-05,0.0012593097942530415,1
Israel,2020-03-12,4981,131.0,0.0,2020-03-12T21:39:09,31.0,35.0,,4.0,Israel,8655.535,1.5134824132765911e-05,0.0015134824132765914,2
Israel,2020-03-13,5251,161.0,0.0,2020-03-11T20:00:00,31.0461,34.8516,,4.0,Israel,8655.535,1.8600814392177954e-05,0.0018600814392177954,3
Israel,2020-03-14,5426,193.0,0.0,2020-03-14T20:13:16,31.0461,34.8516,,4.0,Israel,8655.535,2.229787066888413e-05,0.0022297870668884128,4
Italy,2020-02-23,2132,155.0,3.0,2020-02-23T23:43:02,,,,2.0,Italy,60461.825999999994,2.563601039770119e-06,0.0002563601039770119,1
Italy,2020-02-24,2215,229.0,7.0,2020-02-24T23:43:01,,,,1.0,Italy,60461.825999999994,3.787513794241014e-06,0.00037875137942410144,2
Italy,2020-02-25,2301,322.0,10.0,2020-02-25T18:55:32,,,,1.0,Italy,60461.825999999994,5.3256744181030854e-06,0.0005325674418103086,3
Italy,2020-02-26,2393,453.0,12.0,2020-02-26T23:43:03,,,,3.0,Italy,60461.825999999994,7.492330780747508e-06,0.0007492330780747507,4
Italy,2020-02-27,2490,655.0,17.0,2020-02-27T23:23:02,,,,45.0,Italy,60461.825999999994,1.0833281813222112e-05,0.0010833281813222113,5
Italy,2020-02-28,2593,888.0,21.0,2020-02-28T20:13:09,,,,46.0,Italy,60461.825999999994,1.4686953053650745e-05,0.0014686953053650745,6
Italy,2020-02-29,2704,1128.0,29.0,2020-02-29T18:03:05,,,,46.0,Italy,60461.825999999994,1.8656399824907698e-05,0.0018656399824907703,7
Italy,2020-03-01,2820,1694.0,34.0,2020-03-01T23:23:02,43.0,12.0,,83.0,Italy,60461.825999999994,2.8017678460455358e-05,0.0028017678460455363,8
Italy,2020-03-02,2945,2036.0,52.0,2020-03-02T20:23:16,43.0,12.0,,149.0,Italy,60461.825999999994,3.3674140109496525e-05,0.003367414010949653,9
Italy,2020-03-03,3086,2502.0,79.0,2020-03-03T20:03:06,43.0,12.0,,160.0,Italy,60461.825999999994,4.138148259035379e-05,0.004138148259035378,10
Italy,2020-03-04,3237,3089.0,107.0,2020-03-04T19:23:03,43.0,12.0,,276.0,Italy,60461.825999999994,5.1090087818386434e-05,0.005109008781838643,11
Italy,2020-03-05,3397,3858.0,148.0,2020-03-05T17:43:03,43.0,12.0,,414.0,Italy,60461.825999999994,6.380885684795561e-05,0.00638088568479556,12
Italy,2020-03-06,3571,4636.0,197.0,2020-03-06T17:33:03,43.0,12.0,,523.0,Italy,60461.825999999994,7.667648013144691e-05,0.00766764801314469,13
Italy,2020-03-07,3769,5883.0,233.0,2020-03-07T17:33:03,43.0,12.0,,589.0,Italy,60461.825999999994,9.730106398043618e-05,0.00973010639804362,14
Italy,2020-03-08,3993,7375.0,366.0,2020-03-08T18:03:04,43.0,12.0,,622.0,Italy,60461.825999999994,0.00012197779140841694,0.012197779140841691,15
Italy,2020-03-09,4248,9172.0,463.0,2020-03-09T18:13:11,43.0,12.0,,724.0,Italy,60461.825999999994,0.00015169902410820343,0.01516990241082034,16
Italy,2020-03-10,4514,10149.0,631.0,2020-03-10T17:53:02,43.0,12.0,,724.0,Italy,60461.825999999994,0.00016785798033952862,0.016785798033952862,17
Italy,2020-03-11,4720,12462.0,827.0,2020-03-11T21:33:02,43.0,12.0,,1045.0,Italy,60461.825999999994,0.00020611352359751757,0.02061135235975176,18
Italy,2020-03-12,4936,12462.0,827.0,2020-03-11T21:33:02,43.0,12.0,,1045.0,Italy,60461.825999999994,0.00020611352359751757,0.02061135235975176,19
Italy,2020-03-13,5215,17660.0,1266.0,2020-03-11T20:00:00,41.8719,12.5674,,1439.0,Italy,60461.825999999994,0.0002920851249183245,0.02920851249183245,20
Italy,2020-03-14,5384,21157.0,1441.0,2020-03-14T20:13:16,41.8719,12.5674,,1966.0,Italy,60461.825999999994,0.0003499232722478478,0.034992327224784785,21
Japan,2020-02-21,1968,105.0,1.0,2020-02-21T19:03:06,,,,22.0,Japan,126476.461,8.301940074050617e-07,8.301940074050617e-05,1
Japan,2020-02-22,2051,122.0,1.0,2020-02-22T14:53:02,,,,22.0,Japan,126476.461,9.646063705087384e-07,9.646063705087384e-05,2
Japan,2020-02-23,2133,147.0,1.0,2020-02-23T23:33:07,,,,22.0,Japan,126476.461,1.1622716103670865e-06,0.00011622716103670864,3
Japan,2020-02-24,2218,159.0,1.0,2020-02-24T14:23:03,,,,22.0,Japan,126476.461,1.2571509254990934e-06,0.00012571509254990934,4
Japan,2020-02-25,2307,170.0,1.0,2020-02-25T14:53:03,,,,22.0,Japan,126476.461,1.3441236310367666e-06,0.0001344123631036767,5
Japan,2020-02-26,2400,189.0,2.0,2020-02-26T23:43:03,,,,22.0,Japan,126476.461,1.4943492133291112e-06,0.00014943492133291108,6
Japan,2020-02-27,2502,214.0,4.0,2020-02-27T23:33:02,,,,22.0,Japan,126476.461,1.692014453187459e-06,0.00016920144531874592,7
Japan,2020-02-28,2607,228.0,4.0,2020-02-28T12:43:02,,,,22.0,Japan,126476.461,1.8027069875081342e-06,0.0001802706987508134,8
Japan,2020-02-29,2721,241.0,5.0,2020-02-29T15:53:04,,,,32.0,Japan,126476.461,1.905492912234475e-06,0.00019054929122344752,9
Japan,2020-03-01,2838,256.0,6.0,2020-03-01T23:33:03,36.0,138.0,,32.0,Japan,126476.461,2.024092056149484e-06,0.0002024092056149484,10
Japan,2020-03-02,2963,274.0,6.0,2020-03-02T20:33:02,36.0,138.0,,32.0,Japan,126476.461,2.1664110288474945e-06,0.00021664110288474944,11
Japan,2020-03-03,3104,293.0,6.0,2020-03-03T20:03:06,36.0,138.0,,43.0,Japan,126476.461,2.3166366111398387e-06,0.00023166366111398388,12
Japan,2020-03-04,3253,331.0,6.0,2020-03-04T19:23:03,36.0,138.0,,43.0,Japan,126476.461,2.617087775724528e-06,0.0002617087775724528,13
Japan,2020-03-05,3414,360.0,6.0,2020-03-05T13:43:04,36.0,138.0,,43.0,Japan,126476.461,2.846379453960212e-06,0.00028463794539602114,14
Japan,2020-03-06,3587,420.0,6.0,2020-03-06T20:13:13,36.0,138.0,,46.0,Japan,126476.461,3.320776029620247e-06,0.00033207760296202467,15
Japan,2020-03-07,3786,461.0,6.0,2020-03-07T17:43:05,36.0,138.0,,76.0,Japan,126476.461,3.644947022987937e-06,0.00036449470229879376,16
Japan,2020-03-08,4010,502.0,6.0,2020-03-08T14:53:11,36.0,138.0,,76.0,Japan,126476.461,3.969118016355629e-06,0.0003969118016355629,17
Japan,2020-03-09,4265,511.0,17.0,2020-03-09T09:13:17,36.0,138.0,,76.0,Japan,126476.461,4.040277502704634e-06,0.0004040277502704634,18
Japan,2020-03-10,4529,581.0,10.0,2020-03-10T16:13:16,36.0,138.0,,101.0,Japan,126476.461,4.5937401743080074e-06,0.0004593740174308008,19
Japan,2020-03-11,4735,639.0,15.0,2020-03-11T21:33:03,36.0,138.0,,118.0,Japan,126476.461,5.0523235307793765e-06,0.0005052323530779375,20
Japan,2020-03-12,4952,639.0,16.0,2020-03-12T05:13:02,36.0,138.0,,118.0,Japan,126476.461,5.0523235307793765e-06,0.0005052323530779375,21
Japan,2020-03-13,5255,701.0,19.0,2020-03-11T20:00:00,36.2048,138.2529,,118.0,Japan,126476.461,5.542533325628079e-06,0.0005542533325628079,22
Japan,2020-03-14,5402,773.0,22.0,2020-03-14T22:33:03,36.2048,138.2529,,118.0,Japan,126476.461,6.111809216420121e-06,0.0006111809216420121,23
"Korea, South",2020-03-11,4722,7755.0,60.0,2020-03-11T21:13:18,36.0,128.0,,288.0,,,,,1
"Korea, South",2020-03-12,4938,7869.0,66.0,2020-03-12T05:13:02,36.0,128.0,,333.0,,,,,2
"Korea, South",2020-03-13,5266,7979.0,66.0,2020-03-11T20:00:00,35.9078,127.7669,,510.0,,,,,3
"Korea, South",2020-03-14,5386,8086.0,72.0,2020-03-14T01:33:02,35.9078,127.7669,,510.0,,,,,4
Kuwait,2020-03-14,5448,104.0,0.0,2020-03-14T16:14:34,29.3117,47.4818,,5.0,Kuwait,4270.571,2.435271536288707e-05,0.002435271536288707,1
Mainland China,2020-01-22,13,444.0,17.0,1/22/2020 17:00,,,Hubei,28.0,Mainland China,1439323.7759999998,3.084781946935614e-07,3.084781946935614e-05,1
Mainland China,2020-01-23,51,444.0,17.0,1/23/20 17:00,,,Hubei,28.0,Mainland China,1439323.7759999998,3.084781946935614e-07,3.084781946935614e-05,2
Mainland China,2020-01-24,84,549.0,24.0,1/24/20 17:00,,,Hubei,31.0,Mainland China,1439323.7759999998,3.8142911911433614e-07,3.8142911911433615e-05,3
Mainland China,2020-01-25,125,761.0,40.0,1/25/20 17:00,,,Hubei,32.0,Mainland China,1439323.7759999998,5.28720509373424e-07,5.28720509373424e-05,4
Mainland China,2020-01-26,169,1058.0,52.0,1/26/20 16:00,,,Hubei,42.0,Mainland China,1439323.7759999998,7.350674098779008e-07,7.350674098779009e-05,5
Mainland China,2020-01-26,170,111.0,,1/26/20 16:00,,,Guangdong,2.0,Mainland China,1439323.7759999998,7.711954867339035e-08,7.711954867339035e-06,5
Mainland China,2020-01-26,171,104.0,,1/26/20 16:00,,,Zhejiang,1.0,Mainland China,1439323.7759999998,7.225615371200538e-08,7.2256153712005375e-06,5
Mainland China,2020-01-27,216,1423.0,76.0,1/27/20 23:59,,,Hubei,45.0,Mainland China,1439323.7759999998,9.88658718578689e-07,9.886587185786891e-05,6
Mainland China,2020-01-27,217,151.0,,1/27/20 23:59,,,Guangdong,4.0,Mainland China,1439323.7759999998,1.0491037702416166e-07,1.0491037702416167e-05,6
Mainland China,2020-01-27,218,128.0,,1/27/20 23:59,,,Zhejiang,1.0,Mainland China,1439323.7759999998,8.893065072246815e-08,8.893065072246815e-06,6
Mainland China,2020-01-27,219,128.0,1.0,1/27/20 23:59,,,Henan,,Mainland China,1439323.7759999998,8.893065072246815e-08,8.893065072246815e-06,6
Mainland China,2020-01-27,220,110.0,,1/27/20 23:59,,,Chongqing,,Mainland China,1439323.7759999998,7.642477796462107e-08,7.642477796462108e-06,6
Mainland China,2020-01-27,221,100.0,,1/27/20 23:59,,,Hunan,,Mainland China,1439323.7759999998,6.947707087692824e-08,6.947707087692823e-06,6
Mainland China,2020-01-28,267,3554.0,125.0,1/28/20 23:00,,,Hubei,80.0,Mainland China,1439323.7759999998,2.46921509896603e-06,0.00024692150989660296,7
Mainland China,2020-01-28,268,207.0,,1/28/20 23:00,,,Guangdong,4.0,Mainland China,1439323.7759999998,1.4381753671524149e-07,1.438175367152415e-05,7
Mainland China,2020-01-28,269,173.0,,1/28/20 23:00,,,Zhejiang,3.0,Mainland China,1439323.7759999998,1.2019533261708588e-07,1.2019533261708587e-05,7
Mainland China,2020-01-28,270,168.0,1.0,1/28/20 23:00,,,Henan,,Mainland China,1439323.7759999998,1.1672147907323947e-07,1.1672147907323946e-05,7
Mainland China,2020-01-28,271,143.0,,1/28/20 23:00,,,Hunan,,Mainland China,1439323.7759999998,9.93522113540074e-08,9.93522113540074e-06,7
Mainland China,2020-01-28,272,132.0,,1/28/20 23:00,,,Chongqing,,Mainland China,1439323.7759999998,9.170973355754527e-08,9.170973355754531e-06,7
Mainland China,2020-01-28,273,109.0,,1/28/20 23:00,,,Jiangxi,3.0,Mainland China,1439323.7759999998,7.57300072558518e-08,7.5730007255851805e-06,7
Mainland China,2020-01-28,274,106.0,,1/28/20 23:00,,,Anhui,,Mainland China,1439323.7759999998,7.364569512954395e-08,7.3645695129543945e-06,7
Mainland China,2020-01-29,319,3554.0,125.0,1/29/20 19:30,,,Hubei,88.0,Mainland China,1439323.7759999998,2.46921509896603e-06,0.00024692150989660296,8
Mainland China,2020-01-29,320,296.0,,1/29/20 19:30,,,Zhejiang,3.0,Mainland China,1439323.7759999998,2.056521297957076e-07,2.056521297957076e-05,8
Mainland China,2020-01-29,321,277.0,,1/29/20 19:30,,,Guangdong,5.0,Mainland China,1439323.7759999998,1.9245148632909125e-07,1.9245148632909125e-05,8
Mainland China,2020-01-29,322,221.0,,1/29/20 19:30,,,Hunan,,Mainland China,1439323.7759999998,1.5354432663801145e-07,1.5354432663801144e-05,8
Mainland China,2020-01-29,323,206.0,2.0,1/29/20 19:30,,,Henan,1.0,Mainland China,1439323.7759999998,1.431227660064722e-07,1.431227660064722e-05,8
Mainland China,2020-01-29,324,152.0,,1/29/20 19:30,,,Anhui,2.0,Mainland China,1439323.7759999998,1.0560514773293093e-07,1.0560514773293096e-05,8
Mainland China,2020-01-29,325,147.0,,1/29/20 19:30,,,Chongqing,1.0,Mainland China,1439323.7759999998,1.0213129418908453e-07,1.0213129418908452e-05,8
Mainland China,2020-01-29,326,130.0,,1/29/20 19:30,,,Shandong,1.0,Mainland China,1439323.7759999998,9.032019214000672e-08,9.032019214000673e-06,8
Mainland China,2020-01-29,327,111.0,1.0,1/29/20 19:30,,,Beijing,4.0,Mainland China,1439323.7759999998,7.711954867339035e-08,7.711954867339035e-06,8
Mainland China,2020-01-29,328,109.0,,1/29/20 19:30,,,Jiangxi,3.0,Mainland China,1439323.7759999998,7.57300072558518e-08,7.5730007255851805e-06,8
Mainland China,2020-01-29,329,108.0,1.0,1/29/20 19:30,,,Sichuan,1.0,Mainland China,1439323.7759999998,7.503523654708249e-08,7.5035236547082515e-06,8
Mainland China,2020-01-30,373,4903.0,162.0,1/30/20 16:00,,,Hubei,90.0,Mainland China,1439323.7759999998,3.406460785095792e-06,0.0003406460785095792,9
Mainland China,2020-01-30,374,428.0,,1/30/20 16:00,,,Zhejiang,4.0,Mainland China,1439323.7759999998,2.973618633532529e-07,2.9736186335325294e-05,9
Mainland China,2020-01-30,375,354.0,,1/30/20 16:00,,,Guangdong,10.0,Mainland China,1439323.7759999998,2.45948830904326e-07,2.4594883090432603e-05,9
Mainland China,2020-01-30,376,278.0,2.0,1/30/20 16:00,,,Henan,2.0,Mainland China,1439323.7759999998,1.931462570378605e-07,1.9314625703786054e-05,9
Mainland China,2020-01-30,377,277.0,,1/30/20 16:00,,,Hunan,2.0,Mainland China,1439323.7759999998,1.9245148632909125e-07,1.9245148632909125e-05,9
Mainland China,2020-01-30,378,200.0,,1/30/20 16:00,,,Anhui,2.0,Mainland China,1439323.7759999998,1.389541417538565e-07,1.3895414175385647e-05,9
Mainland China,2020-01-30,379,182.0,,1/30/20 16:00,,,Chongqing,1.0,Mainland China,1439323.7759999998,1.264482689960094e-07,1.264482689960094e-05,9
Mainland China,2020-01-30,380,162.0,,1/30/20 16:00,,,Jiangxi,5.0,Mainland China,1439323.7759999998,1.1255285482062379e-07,1.1255285482062376e-05,9
Mainland China,2020-01-30,381,158.0,,1/30/20 16:00,,,Shandong,1.0,Mainland China,1439323.7759999998,1.0977377198554663e-07,1.0977377198554663e-05,9
Mainland China,2020-01-30,382,142.0,1.0,1/30/20 16:00,,,Sichuan,1.0,Mainland China,1439323.7759999998,9.865744064523812e-08,9.86574406452381e-06,9
Mainland China,2020-01-30,383,129.0,,1/30/20 16:00,,,Jiangsu,1.0,Mainland China,1439323.7759999998,8.962542143123745e-08,8.962542143123744e-06,9
Mainland China,2020-01-30,384,114.0,1.0,1/30/20 16:00,,,Beijing,4.0,Mainland China,1439323.7759999998,7.92038607996982e-08,7.92038607996982e-06,9
Mainland China,2020-01-30,385,112.0,1.0,1/30/20 16:00,,,Shanghai,5.0,Mainland China,1439323.7759999998,7.781431938215964e-08,7.781431938215964e-06,9
Mainland China,2020-01-30,386,101.0,,1/30/20 16:00,,,Fujian,,Mainland China,1439323.7759999998,7.017184158569753e-08,7.017184158569752e-06,9
Mainland China,2020-01-31,431,5806.0,204.0,1/31/2020 23:59,,,Hubei,141.0,Mainland China,1439323.7759999998,4.033838735114454e-06,0.00040338387351144536,10
Mainland China,2020-01-31,432,538.0,,1/31/2020 23:59,,,Zhejiang,14.0,Mainland China,1439323.7759999998,3.73786641317874e-07,3.737866413178739e-05,10
Mainland China,2020-01-31,433,436.0,,1/31/2020 23:59,,,Guangdong,11.0,Mainland China,1439323.7759999998,3.029200290234072e-07,3.0292002902340722e-05,10
Mainland China,2020-01-31,434,352.0,2.0,1/31/2020 23:59,,,Henan,3.0,Mainland China,1439323.7759999998,2.445592894867875e-07,2.445592894867874e-05,10
Mainland China,2020-01-31,435,332.0,,1/31/2020 23:59,,,Hunan,2.0,Mainland China,1439323.7759999998,2.306638753114018e-07,2.306638753114018e-05,10
Mainland China,2020-01-31,436,240.0,,1/31/2020 23:59,,,Jiangxi,7.0,Mainland China,1439323.7759999998,1.667449701046278e-07,1.667449701046278e-05,10
Mainland China,2020-01-31,437,237.0,,1/31/2020 23:59,,,Anhui,3.0,Mainland China,1439323.7759999998,1.6466065797831993e-07,1.6466065797831994e-05,10
Mainland China,2020-01-31,438,211.0,,1/31/2020 23:59,,,Chongqing,1.0,Mainland China,1439323.7759999998,1.465966195503186e-07,1.465966195503186e-05,10
Mainland China,2020-01-31,439,184.0,,1/31/2020 23:59,,,Shandong,2.0,Mainland China,1439323.7759999998,1.2783781041354802e-07,1.27837810413548e-05,10
Mainland China,2020-01-31,440,177.0,1.0,1/31/2020 23:59,,,Sichuan,1.0,Mainland China,1439323.7759999998,1.22974415452163e-07,1.2297441545216301e-05,10
Mainland China,2020-01-31,441,168.0,,1/31/2020 23:59,,,Jiangsu,5.0,Mainland China,1439323.7759999998,1.1672147907323947e-07,1.1672147907323946e-05,10
Mainland China,2020-01-31,442,139.0,1.0,1/31/2020 23:59,,,Beijing,5.0,Mainland China,1439323.7759999998,9.657312851893025e-08,9.657312851893029e-06,10
Mainland China,2020-01-31,443,135.0,1.0,1/31/2020 23:59,,,Shanghai,9.0,Mainland China,1439323.7759999998,9.379404568385315e-08,9.379404568385313e-06,10
Mainland China,2020-01-31,444,120.0,,1/31/2020 23:59,,,Fujian,,Mainland China,1439323.7759999998,8.33724850523139e-08,8.33724850523139e-06,10
Mainland China,2020-02-01,493,7153.0,249.0,2/1/2020 11:53,,,Hubei,168.0,Mainland China,1439323.7759999998,4.9696948798266785e-06,0.0004969694879826677,11
Mainland China,2020-02-01,494,599.0,0.0,2/1/2020 10:53,,,Zhejiang,21.0,Mainland China,1439323.7759999998,4.161676545528002e-07,4.1616765455280015e-05,11
Mainland China,2020-02-01,495,535.0,0.0,2/1/2020 14:23,,,Guangdong,14.0,Mainland China,1439323.7759999998,3.717023291915661e-07,3.7170232919156616e-05,11
Mainland China,2020-02-01,496,422.0,2.0,2/1/2020 1:52,,,Henan,3.0,Mainland China,1439323.7759999998,2.931932391006372e-07,2.931932391006372e-05,11
Mainland China,2020-02-01,497,389.0,0.0,2/1/2020 11:03,,,Hunan,8.0,Mainland China,1439323.7759999998,2.702658057112509e-07,2.702658057112509e-05,11
Mainland China,2020-02-01,498,297.0,0.0,2/1/2020 13:33,,,Anhui,5.0,Mainland China,1439323.7759999998,2.063469005044769e-07,2.063469005044769e-05,11
Mainland China,2020-02-01,499,286.0,0.0,2/1/2020 1:52,,,Jiangxi,9.0,Mainland China,1439323.7759999998,1.987044227080148e-07,1.987044227080148e-05,11
Mainland China,2020-02-01,500,247.0,1.0,2/1/2020 8:43,,,Chongqing,3.0,Mainland China,1439323.7759999998,1.7160836506601276e-07,1.7160836506601277e-05,11
Mainland China,2020-02-01,501,207.0,1.0,2/1/2020 1:52,,,Sichuan,3.0,Mainland China,1439323.7759999998,1.4381753671524149e-07,1.438175367152415e-05,11
Mainland China,2020-02-01,502,206.0,0.0,2/1/2020 7:51,,,Shandong,3.0,Mainland China,1439323.7759999998,1.431227660064722e-07,1.431227660064722e-05,11
Mainland China,2020-02-01,503,202.0,0.0,2/1/2020 14:03,,,Jiangsu,6.0,Mainland China,1439323.7759999998,1.403436831713951e-07,1.4034368317139505e-05,11
Mainland China,2020-02-01,504,169.0,1.0,2/1/2020 6:05,,,Shanghai,10.0,Mainland China,1439323.7759999998,1.1741624978200874e-07,1.1741624978200875e-05,11
Mainland China,2020-02-01,505,168.0,1.0,2/1/2020 9:17,,,Beijing,9.0,Mainland China,1439323.7759999998,1.1672147907323947e-07,1.1672147907323946e-05,11
Mainland China,2020-02-01,506,144.0,0.0,2/1/2020 5:37,,,Fujian,0.0,Mainland China,1439323.7759999998,1.0004698206277668e-07,1.0004698206277666e-05,11
Mainland China,2020-02-01,507,101.0,0.0,2/1/2020 5:37,,,Shaanxi,0.0,Mainland China,1439323.7759999998,7.017184158569753e-08,7.017184158569752e-06,11
Mainland China,2020-02-01,508,100.0,0.0,2/1/2020 1:52,,,Guangxi,2.0,Mainland China,1439323.7759999998,6.947707087692824e-08,6.947707087692823e-06,11
Mainland China,2020-02-02,560,11177.0,350.0,2020-02-02T23:43:02,,,Hubei,295.0,Mainland China,1439323.7759999998,7.765452211914271e-06,0.0007765452211914273,12
Mainland China,2020-02-02,561,661.0,0.0,2020-02-02T18:03:05,,,Zhejiang,32.0,Mainland China,1439323.7759999998,4.592434384964957e-07,4.592434384964958e-05,12
Mainland China,2020-02-02,562,632.0,0.0,2020-02-02T18:03:05,,,Guangdong,15.0,Mainland China,1439323.7759999998,4.3909508794218654e-07,4.390950879421865e-05,12
Mainland China,2020-02-02,563,493.0,2.0,2020-02-02T18:03:05,,,Henan,10.0,Mainland China,1439323.7759999998,3.4252195942325626e-07,3.425219594232563e-05,12
Mainland China,2020-02-02,564,463.0,0.0,2020-02-02T18:03:05,,,Hunan,16.0,Mainland China,1439323.7759999998,3.216788381601778e-07,3.216788381601778e-05,12
Mainland China,2020-02-02,565,340.0,0.0,2020-02-02T18:03:05,,,Anhui,7.0,Mainland China,1439323.7759999998,2.3622204098155604e-07,2.3622204098155608e-05,12
Mainland China,2020-02-02,566,333.0,0.0,2020-02-02T18:03:05,,,Jiangxi,12.0,Mainland China,1439323.7759999998,2.3135864602017107e-07,2.3135864602017112e-05,12
Mainland China,2020-02-02,567,300.0,2.0,2020-02-02T23:33:02,,,Chongqing,7.0,Mainland China,1439323.7759999998,2.0843121263078477e-07,2.0843121263078477e-05,12
Mainland China,2020-02-02,568,236.0,0.0,2020-02-02T18:03:05,,,Jiangsu,7.0,Mainland China,1439323.7759999998,1.6396588726955067e-07,1.639658872695507e-05,12
Mainland China,2020-02-02,569,231.0,1.0,2020-02-02T18:03:05,,,Sichuan,11.0,Mainland China,1439323.7759999998,1.6049203372570426e-07,1.6049203372570427e-05,12
Mainland China,2020-02-02,570,230.0,0.0,2020-02-02T18:03:05,,,Shandong,6.0,Mainland China,1439323.7759999998,1.5979726301693498e-07,1.5979726301693498e-05,12
Mainland China,2020-02-02,571,191.0,1.0,2020-02-02T08:43:02,,,Beijing,9.0,Mainland China,1439323.7759999998,1.3270120537493296e-07,1.3270120537493295e-05,12
Mainland China,2020-02-02,572,182.0,1.0,2020-02-02T05:53:02,,,Shanghai,10.0,Mainland China,1439323.7759999998,1.264482689960094e-07,1.264482689960094e-05,12
Mainland China,2020-02-02,573,159.0,0.0,2020-02-02T03:43:01,,,Fujian,0.0,Mainland China,1439323.7759999998,1.1046854269431591e-07,1.104685426943159e-05,12
Mainland China,2020-02-02,574,116.0,0.0,2020-02-02T03:23:14,,,Shaanxi,0.0,Mainland China,1439323.7759999998,8.059340221723678e-08,8.059340221723676e-06,12
Mainland China,2020-02-02,575,111.0,0.0,2020-02-02T00:23:13,,,Guangxi,2.0,Mainland China,1439323.7759999998,7.711954867339035e-08,7.711954867339035e-06,12
Mainland China,2020-02-02,576,105.0,0.0,2020-02-02T18:03:05,,,Yunnan,3.0,Mainland China,1439323.7759999998,7.295092442077466e-08,7.295092442077465e-06,12
Mainland China,2020-02-02,577,104.0,1.0,2020-02-02T02:53:02,,,Hebei,3.0,Mainland China,1439323.7759999998,7.225615371200538e-08,7.2256153712005375e-06,12
Mainland China,2020-02-03,627,13522.0,414.0,2020-02-03T23:23:03,,,Hubei,386.0,Mainland China,1439323.7759999998,9.39468952397824e-06,0.0009394689523978241,13
Mainland China,2020-02-03,628,725.0,0.0,2020-02-03T12:53:02,,,Guangdong,21.0,Mainland China,1439323.7759999998,5.037087638577298e-07,5.037087638577298e-05,13
Mainland China,2020-02-03,629,724.0,0.0,2020-02-03T13:33:02,,,Zhejiang,43.0,Mainland China,1439323.7759999998,5.030139931489605e-07,5.0301399314896055e-05,13
