,date,country,Confirmed,Deaths,Recovered,name,pop2020,PercentOfPopulationConfirmedDecimal,PercentOfPopulationConfirmed,MortalityDecimal,MortalityPercent,active,PercentOfPopulationActiveDecimal,PercentOfPopulationActive,PercentOfPopulationRecoveredDecimal,PercentOfPopulationRecovered
2606,2020-03-15,Bosnia and Herzegovina,24.0,0.0,0.0,Bosnia and Herzegovina,3280.819,7.3152465893424785e-06,0.0007315246589342479,0.0,0.0,24.0,7.3152465893424785e-06,0.0007315246589342479,0.0,0.0
2607,2020-03-15,Brazil,162.0,0.0,0.0,Brazil,212559.417,7.621398397042084e-07,7.621398397042085e-05,0.0,0.0,162.0,7.621398397042084e-07,7.621398397042085e-05,0.0,0.0
2608,2020-03-15,Brunei,50.0,0.0,0.0,Brunei,437.479,0.00011429120026332693,0.011429120026332692,0.0,0.0,50.0,0.00011429120026332693,0.011429120026332692,0.0,0.0
2609,2020-03-15,Bulgaria,51.0,2.0,0.0,Bulgaria,6948.445,7.339771704316577e-06,0.0007339771704316577,0.0392156862745098,3.9215686274509802,51.0,7.339771704316577e-06,0.0007339771704316577,0.0,0.0
2610,2020-03-15,Burkina Faso,3.0,0.0,0.0,Burkina Faso,20903.273,1.4351819449518742e-07,1.4351819449518741e-05,0.0,0.0,3.0,1.4351819449518742e-07,1.4351819449518741e-05,0.0,0.0
2611,2020-03-15,Cambodia,7.0,0.0,1.0,Cambodia,16718.965,4.186862045587152e-07,4.186862045587152e-05,0.0,0.0,6.0,3.588738896217559e-07,4.186862045587152e-05,5.981231493695932e-08,5.981231493695932e-06
2612,2020-03-15,Cameroon,2.0,0.0,0.0,Cameroon,26545.863,7.534130647777396e-08,7.534130647777396e-06,0.0,0.0,2.0,7.534130647777396e-08,7.534130647777396e-06,0.0,0.0
2613,2020-03-15,Canada,250.0,1.0,8.0,Canada,37742.154,6.6238932732880055e-06,0.0006623893273288006,0.004,0.4,242.0,6.41192868854279e-06,0.0006623893273288006,2.1196458474521618e-07,2.1196458474521617e-05
2614,2020-03-15,Cayman Islands,1.0,0.0,0.0,Cayman Islands,65.722,1.5215605124615807e-05,0.0015215605124615807,0.0,0.0,1.0,1.5215605124615807e-05,0.0015215605124615807,0.0,0.0
2615,2020-03-15,Central African Republic,1.0,0.0,0.0,Central African Republic,4829.767,2.0704932556787937e-07,2.0704932556787936e-05,0.0,0.0,1.0,2.0704932556787937e-07,2.0704932556787936e-05,0.0,0.0
2616,2020-03-15,Chile,74.0,0.0,0.0,Chile,19116.201,3.871062037901778e-06,0.0003871062037901778,0.0,0.0,74.0,3.871062037901778e-06,0.0003871062037901778,0.0,0.0
2617,2020-03-15,China,81003.0,3203.0,67017.0,,,,,0.03954174536745553,3.954174536745553,13986.0,,,,
2618,2020-03-15,Colombia,34.0,0.0,0.0,Colombia,50882.891,6.682010265493759e-07,6.682010265493758e-05,0.0,0.0,34.0,6.682010265493759e-07,6.682010265493758e-05,0.0,0.0
2619,2020-03-15,Congo (Brazzaville),1.0,0.0,0.0,,,,,0.0,0.0,1.0,,,,
2620,2020-03-15,Congo (Kinshasa),2.0,0.0,0.0,,,,,0.0,0.0,2.0,,,,
2621,2020-03-15,Costa Rica,27.0,0.0,0.0,Costa Rica,5094.118,5.300230579660699e-06,0.0005300230579660699,0.0,0.0,27.0,5.300230579660699e-06,0.0005300230579660699,0.0,0.0
2622,2020-03-15,Cote d'Ivoire,1.0,0.0,0.0,,,,,0.0,0.0,1.0,,,,
2623,2020-03-15,Croatia,49.0,0.0,1.0,Croatia,4105.267,1.1935886265132085e-05,0.0011935886265132085,0.0,0.0,48.0,1.1692296749517145e-05,0.0011935886265132085,2.4358951561494053e-07,2.4358951561494052e-05
2624,2020-03-15,Cruise Ship,696.0,7.0,325.0,,,,,0.010057471264367816,1.0057471264367817,371.0,,,,
2625,2020-03-15,Cuba,4.0,0.0,0.0,Cuba,11326.616,3.531504908438672e-07,3.531504908438672e-05,0.0,0.0,4.0,3.531504908438672e-07,3.531504908438672e-05,0.0,0.0
2626,2020-03-15,Curacao,1.0,0.0,0.0,Curacao,164.093,6.094105172067059e-06,0.000609410517206706,0.0,0.0,1.0,6.094105172067059e-06,0.000609410517206706,0.0,0.0
2627,2020-03-15,Cyprus,26.0,0.0,0.0,Cyprus,1207.359,2.1534605697228414e-05,0.0021534605697228412,0.0,0.0,26.0,2.1534605697228414e-05,0.0021534605697228412,0.0,0.0
2628,2020-03-15,Czechia,253.0,0.0,0.0,,,,,0.0,0.0,253.0,,,,
2629,2020-03-15,Denmark,875.0,2.0,1.0,Denmark,5792.202,0.00015106517348669816,0.015106517348669815,0.002285714285714286,0.2285714285714286,874.0,0.00015089252757414192,0.015106517348669815,1.7264591255622647e-07,1.7264591255622647e-05
2630,2020-03-15,Dominican Republic,11.0,0.0,0.0,Dominican Republic,10847.91,1.0140202121883386e-06,0.00010140202121883386,0.0,0.0,11.0,1.0140202121883386e-06,0.00010140202121883386,0.0,0.0
2631,2020-03-15,Ecuador,28.0,2.0,0.0,Ecuador,17643.054,1.5870268265346804e-06,0.00015870268265346803,0.07142857142857142,7.142857142857142,28.0,1.5870268265346804e-06,0.00015870268265346803,0.0,0.0
2632,2020-03-15,Egypt,110.0,2.0,21.0,Egypt,102334.404,1.074907320513637e-06,0.00010749073205136369,0.01818181818181818,1.8181818181818181,89.0,8.696977411428517e-07,0.00010749073205136369,2.052095793707852e-07,2.052095793707852e-05
2633,2020-03-15,Equatorial Guinea,1.0,0.0,0.0,Equatorial Guinea,1402.985,7.127659953598934e-07,7.127659953598934e-05,0.0,0.0,1.0,7.127659953598934e-07,7.127659953598934e-05,0.0,0.0
2634,2020-03-15,Estonia,171.0,0.0,1.0,Estonia,1326.535,0.00012890726592212041,0.012890726592212041,0.0,0.0,170.0,0.00012815342226175713,0.012890726592212041,7.538436603632773e-07,7.538436603632772e-05
2635,2020-03-15,Eswatini,1.0,0.0,0.0,,,,,0.0,0.0,1.0,,,,
2636,2020-03-15,Ethiopia,1.0,0.0,0.0,Ethiopia,114963.588,8.698406316267721e-09,8.698406316267721e-07,0.0,0.0,1.0,8.698406316267721e-09,8.698406316267721e-07,0.0,0.0
2637,2020-03-15,Finland,244.0,0.0,10.0,Finland,5540.72,4.403759800170375e-05,0.004403759800170375,0.0,0.0,234.0,4.223277841146999e-05,0.004403759800170375,1.8048195902337603e-06,0.00018048195902337603
2638,2020-03-15,France,4513.0,91.0,12.0,France,65273.511,6.913983836414131e-05,0.006913983836414131,0.020163970751163305,2.0163970751163305,4501.0,6.895599656038114e-05,0.006913983836414131,1.8384180376018077e-07,1.8384180376018076e-05
2639,2020-03-15,Gabon,1.0,0.0,0.0,Gabon,2225.734,4.4928998703349097e-07,4.49289987033491e-05,0.0,0.0,1.0,4.4928998703349097e-07,4.49289987033491e-05,0.0,0.0
2640,2020-03-15,Georgia,33.0,0.0,0.0,Georgia,3989.167,8.272403737421873e-06,0.0008272403737421873,0.0,0.0,33.0,8.272403737421873e-06,0.0008272403737421873,0.0,0.0
2641,2020-03-15,Germany,5795.0,11.0,46.0,Germany,83783.942,6.916599842007911e-05,0.006916599842007911,0.0018981880931837791,0.1898188093183779,5749.0,6.861696719879807e-05,0.006916599842007911,5.490312212810422e-07,5.490312212810422e-05
2642,2020-03-15,Ghana,6.0,0.0,0.0,Ghana,31072.94,1.9309405547077295e-07,1.9309405547077295e-05,0.0,0.0,6.0,1.9309405547077295e-07,1.9309405547077295e-05,0.0,0.0
2643,2020-03-15,Greece,331.0,4.0,8.0,Greece,10423.054,3.1756527405499385e-05,0.0031756527405499384,0.012084592145015106,1.2084592145015105,323.0,3.0988998042224476e-05,0.0031756527405499384,7.675293632749097e-07,7.675293632749096e-05
2644,2020-03-15,Guadeloupe,3.0,0.0,0.0,Guadeloupe,400.124,7.497675720526637e-06,0.0007497675720526637,0.0,0.0,3.0,7.497675720526637e-06,0.0007497675720526637,0.0,0.0
2645,2020-03-15,Guatemala,1.0,0.0,0.0,Guatemala,17915.568,5.581737626180761e-08,5.581737626180761e-06,0.0,0.0,1.0,5.581737626180761e-08,5.581737626180761e-06,0.0,0.0
2646,2020-03-15,Guernsey,1.0,0.0,0.0,,,,,0.0,0.0,1.0,,,,
2647,2020-03-15,Guinea,1.0,0.0,0.0,Guinea,13132.795,7.614525316202682e-08,7.614525316202682e-06,0.0,0.0,1.0,7.614525316202682e-08,7.614525316202682e-06,0.0,0.0
2648,2020-03-15,Guyana,4.0,1.0,0.0,Guyana,786.552,5.085487037093542e-06,0.0005085487037093542,0.25,25.0,4.0,5.085487037093542e-06,0.0005085487037093542,0.0,0.0
2649,2020-03-15,Holy See,1.0,0.0,0.0,,,,,0.0,0.0,1.0,,,,
2650,2020-03-15,Honduras,3.0,0.0,0.0,Honduras,9904.607,3.0288935239934307e-07,3.0288935239934306e-05,0.0,0.0,3.0,3.0288935239934307e-07,3.0288935239934306e-05,0.0,0.0
2651,2020-03-15,Hungary,32.0,1.0,1.0,Hungary,9660.351,3.312509038232669e-06,0.0003312509038232669,0.03125,3.125,31.0,3.2089931307878977e-06,0.0003312509038232669,1.035159074447709e-07,1.035159074447709e-05
2652,2020-03-15,Iceland,171.0,5.0,8.0,Iceland,341.243,0.0005011091802615732,0.05011091802615732,0.029239766081871343,2.923976608187134,163.0,0.00047766547592185043,0.05011091802615732,2.344370433972272e-05,0.0023443704339722723
2653,2020-03-15,India,113.0,2.0,13.0,India,1380004.385,8.188379778228024e-08,8.188379778228024e-06,0.017699115044247787,1.7699115044247788,100.0,7.246353786042498e-08,8.188379778228024e-06,9.420259921855248e-09,9.420259921855248e-07
2654,2020-03-15,Indonesia,117.0,5.0,8.0,Indonesia,273523.615,4.277510005854522e-07,4.277510005854522e-05,0.042735042735042736,4.273504273504273,109.0,3.9850306892148967e-07,4.277510005854522e-05,2.9247931663962545e-08,2.9247931663962546e-06
2655,2020-03-15,Iran,13938.0,724.0,4590.0,Iran,83992.949,0.0001659425007211022,0.01659425007211022,0.05194432486726933,5.194432486726933,9348.0,0.00011129505644574998,0.01659425007211022,5.464744427535221e-05,0.005464744427535221
2656,2020-03-15,Iraq,116.0,10.0,26.0,Iraq,40222.493,2.8839584856164934e-06,0.0002883958485616493,0.08620689655172414,8.620689655172415,90.0,2.2375539974610725e-06,0.0002883958485616493,6.464044881554209e-07,6.464044881554208e-05
2657,2020-03-15,Ireland,129.0,2.0,0.0,Ireland,4937.786,2.6125069008660966e-05,0.0026125069008660967,0.015503875968992248,1.550387596899225,129.0,2.6125069008660966e-05,0.0026125069008660967,0.0,0.0
2658,2020-03-15,Israel,251.0,0.0,4.0,Israel,8655.535,2.8998785170414077e-05,0.0028998785170414078,0.0,0.0,247.0,2.8536653135825804e-05,0.0028998785170414078,4.6213203458827215e-07,4.621320345882722e-05
2659,2020-03-15,Italy,24747.0,1809.0,2335.0,Italy,60461.826,0.0004092995802012331,0.04092995802012331,0.0730997696690508,7.309976966905079,22412.0,0.0003706801709892123,0.04092995802012331,3.861940921202082e-05,0.003861940921202082
2660,2020-03-15,Jamaica,10.0,0.0,0.0,Jamaica,2961.167,3.3770469547985643e-06,0.0003377046954798564,0.0,0.0,10.0,3.3770469547985643e-06,0.0003377046954798564,0.0,0.0
2661,2020-03-15,Japan,839.0,22.0,118.0,Japan,126476.461,6.63364544964616e-06,0.000663364544964616,0.026221692491060787,2.622169249106079,721.0,5.700665517514757e-06,0.000663364544964616,9.329799321314027e-07,9.329799321314027e-05
2662,2020-03-15,Jersey,2.0,0.0,0.0,,,,,0.0,0.0,2.0,,,,
2663,2020-03-15,Jordan,8.0,0.0,1.0,Jordan,10203.134,7.840728152742089e-07,7.840728152742089e-05,0.0,0.0,7.0,6.860637133649328e-07,7.840728152742089e-05,9.800910190927611e-08,9.800910190927612e-06
2664,2020-03-15,Kazakhstan,9.0,0.0,0.0,Kazakhstan,18776.707,4.793172732577656e-07,4.793172732577656e-05,0.0,0.0,9.0,4.793172732577656e-07,4.793172732577656e-05,0.0,0.0
2665,2020-03-15,Kenya,3.0,0.0,0.0,Kenya,53771.296,5.579184849850002e-08,5.579184849850002e-06,0.0,0.0,3.0,5.579184849850002e-08,5.579184849850002e-06,0.0,0.0
2666,2020-03-15,"Korea, South",8162.0,75.0,510.0,,,,,0.009188924283263906,0.9188924283263906,7652.0,,,,
2667,2020-03-15,Kosovo,2.0,0.0,0.0,,,,,0.0,0.0,2.0,,,,
2668,2020-03-15,Kuwait,112.0,0.0,5.0,Kuwait,4270.571,2.622600116003223e-05,0.002622600116003223,0.0,0.0,107.0,2.5055197536816504e-05,0.002622600116003223,1.1708036232157245e-06,0.00011708036232157244
2669,2020-03-15,Latvia,30.0,0.0,1.0,Latvia,1886.198,1.5905011032775985e-05,0.0015905011032775985,0.0,0.0,29.0,1.537484399835012e-05,0.0015905011032775985,5.301670344258662e-07,5.301670344258662e-05
2670,2020-03-15,Lebanon,110.0,3.0,1.0,Lebanon,6825.445,1.6116165319623848e-05,0.001611616531962385,0.02727272727272727,2.727272727272727,109.0,1.5969654725809086e-05,0.001611616531962385,1.4651059381476225e-07,1.4651059381476225e-05
2671,2020-03-15,Liechtenstein,4.0,0.0,0.0,Liechtenstein,38.128,0.0001049097775912715,0.01049097775912715,0.0,0.0,4.0,0.0001049097775912715,0.01049097775912715,0.0,0.0
2672,2020-03-15,Lithuania,12.0,0.0,1.0,Lithuania,2722.289,4.4080551330149e-06,0.00044080551330149,0.0,0.0,11.0,4.040717205263658e-06,0.00044080551330149,3.673379277512417e-07,3.673379277512417e-05
2673,2020-03-15,Luxembourg,59.0,1.0,0.0,Luxembourg,625.978,9.425251366661448e-05,0.009425251366661449,0.01694915254237288,1.694915254237288,59.0,9.425251366661448e-05,0.009425251366661449,0.0,0.0
2674,2020-03-15,Malaysia,428.0,0.0,42.0,Malaysia,32365.999,1.3223753729955933e-05,0.0013223753729955934,0.0,0.0,386.0,1.1926095653651846e-05,0.0013223753729955934,1.297658076304087e-06,0.0001297658076304087
2675,2020-03-15,Maldives,13.0,0.0,0.0,Maldives,540.544,2.404984608098508e-05,0.002404984608098508,0.0,0.0,13.0,2.404984608098508e-05,0.002404984608098508,0.0,0.0
2676,2020-03-15,Malta,21.0,0.0,1.0,Malta,441.543,4.7560486747610085e-05,0.004756048674761008,0.0,0.0,20.0,4.529570166439056e-05,0.004756048674761008,2.2647850832195277e-06,0.00022647850832195276
2677,2020-03-15,Martinique,9.0,0.0,0.0,Martinique,375.265,2.39830519766032e-05,0.0023983051976603203,0.0,0.0,9.0,2.39830519766032e-05,0.0023983051976603203,0.0,0.0
2678,2020-03-15,Mauritania,1.0,0.0,0.0,Mauritania,4649.658,2.150695814616903e-07,2.150695814616903e-05,0.0,0.0,1.0,2.150695814616903e-07,2.150695814616903e-05,0.0,0.0
2679,2020-03-15,Mexico,41.0,0.0,4.0,Mexico,128932.753,3.179952265503863e-07,3.179952265503863e-05,0.0,0.0,37.0,2.869713020088852e-07,3.179952265503863e-05,3.1023924541501105e-08,3.1023924541501104e-06
2680,2020-03-15,Moldova,23.0,0.0,0.0,Moldova,4033.963,5.701589231234893e-06,0.0005701589231234893,0.0,0.0,23.0,5.701589231234893e-06,0.0005701589231234893,0.0,0.0
2681,2020-03-15,Monaco,2.0,0.0,0.0,Monaco,39.242,5.0965801946893634e-05,0.0050965801946893634,0.0,0.0,2.0,5.0965801946893634e-05,0.0050965801946893634,0.0,0.0
2682,2020-03-15,Mongolia,1.0,0.0,0.0,Mongolia,3278.29,3.050370772567406e-07,3.0503707725674058e-05,0.0,0.0,1.0,3.050370772567406e-07,3.0503707725674058e-05,0.0,0.0
2683,2020-03-15,Morocco,28.0,1.0,1.0,Morocco,36910.56,7.585904955113117e-07,7.585904955113118e-05,0.03571428571428571,3.571428571428571,27.0,7.314979778144791e-07,7.585904955113118e-05,2.709251769683256e-08,2.709251769683256e-06
2684,2020-03-15,Namibia,2.0,0.0,0.0,Namibia,2540.905,7.871211241663895e-07,7.871211241663895e-05,0.0,0.0,2.0,7.871211241663895e-07,7.871211241663895e-05,0.0,0.0
2685,2020-03-15,Nepal,1.0,0.0,1.0,Nepal,29136.808,3.4320849421803517e-08,3.4320849421803515e-06,0.0,0.0,0.0,0.0,3.4320849421803515e-06,3.4320849421803517e-08,3.4320849421803515e-06
2686,2020-03-15,Netherlands,1135.0,20.0,2.0,Netherlands,17134.872,6.623918754689268e-05,0.006623918754689267,0.01762114537444934,1.762114537444934,1133.0,6.612246651156775e-05,0.006623918754689267,1.1672103532492102e-07,1.1672103532492102e-05
2687,2020-03-15,New Zealand,8.0,0.0,0.0,New Zealand,4822.233,1.6589824672511677e-06,0.00016589824672511675,0.0,0.0,8.0,1.6589824672511677e-06,0.00016589824672511675,0.0,0.0
2688,2020-03-15,Nigeria,2.0,0.0,0.0,Nigeria,206139.589,9.702163517945115e-09,9.702163517945116e-07,0.0,0.0,2.0,9.702163517945115e-09,9.702163517945116e-07,0.0,0.0
2689,2020-03-15,North Macedonia,14.0,0.0,1.0,,,,,0.0,0.0,13.0,,,,
2690,2020-03-15,Norway,1221.0,3.0,1.0,Norway,5421.241,0.00022522518368026803,0.022522518368026802,0.002457002457002457,0.2457002457002457,1220.0,0.0002250407240703743,0.022522518368026802,1.8445960989374942e-07,1.8445960989374943e-05
2691,2020-03-15,Oman,22.0,0.0,9.0,Oman,5106.626,4.308128302327212e-06,0.0004308128302327212,0.0,0.0,13.0,2.545712178647898e-06,0.0004308128302327212,1.7624161236793139e-06,0.0001762416123679314
2692,2020-03-15,Pakistan,53.0,0.0,2.0,Pakistan,220892.34,2.3993588913042437e-07,2.3993588913042436e-05,0.0,0.0,51.0,2.3088170463493664e-07,2.3993588913042436e-05,9.054184495487712e-09,9.054184495487712e-07
2693,2020-03-15,Panama,43.0,1.0,0.0,Panama,4314.767,9.965775672243716e-06,0.0009965775672243716,0.023255813953488372,2.3255813953488373,43.0,9.965775672243716e-06,0.0009965775672243716,0.0,0.0
2694,2020-03-15,Paraguay,6.0,0.0,0.0,Paraguay,7132.538,8.412152869006796e-07,8.412152869006796e-05,0.0,0.0,6.0,8.412152869006796e-07,8.412152869006796e-05,0.0,0.0
2695,2020-03-15,Peru,43.0,0.0,0.0,Peru,32971.854,1.304142618125144e-06,0.0001304142618125144,0.0,0.0,43.0,1.304142618125144e-06,0.0001304142618125144,0.0,0.0
2696,2020-03-15,Philippines,140.0,11.0,2.0,Philippines,109581.078,1.2775928340474985e-06,0.00012775928340474986,0.07857142857142857,7.857142857142857,138.0,1.25934150784682e-06,0.00012775928340474986,1.825132620067855e-08,1.825132620067855e-06
2697,2020-03-15,Poland,119.0,3.0,0.0,Poland,37846.611,3.144270962596889e-06,0.0003144270962596889,0.025210084033613446,2.5210084033613445,119.0,3.144270962596889e-06,0.0003144270962596889,0.0,0.0
2698,2020-03-15,Portugal,245.0,0.0,2.0,Portugal,10196.709,2.4027360200237156e-05,0.0024027360200237157,0.0,0.0,243.0,2.383121848431685e-05,0.0024027360200237157,1.9614171592030332e-07,1.961417159203033e-05
2699,2020-03-15,Qatar,401.0,0.0,4.0,Qatar,2881.053,0.00013918522151449487,0.013918522151449488,0.0,0.0,397.0,0.0001377968402525049,0.013918522151449488,1.3883812619899738e-06,0.0001388381261989974
2700,2020-03-15,Reunion,7.0,0.0,0.0,Reunion,895.312,7.818503493754133e-06,0.0007818503493754132,0.0,0.0,7.0,7.818503493754133e-06,0.0007818503493754132,0.0,0.0
2701,2020-03-15,Romania,131.0,0.0,9.0,Romania,19237.691,6.809549025400189e-06,0.000680954902540019,0.0,0.0,122.0,6.341717412968115e-06,0.000680954902540019,4.678316124320741e-07,4.678316124320741e-05
2702,2020-03-15,Russia,63.0,0.0,8.0,Russia,145934.462,4.317006355907901e-07,4.317006355907901e-05,0.0,0.0,55.0,3.768815072618009e-07,4.317006355907901e-05,5.4819128328989215e-08,5.481912832898921e-06
2703,2020-03-15,Rwanda,1.0,0.0,0.0,Rwanda,12952.218,7.72068536832842e-08,7.72068536832842e-06,0.0,0.0,1.0,7.72068536832842e-08,7.72068536832842e-06,0.0,0.0
2704,2020-03-15,Saint Lucia,2.0,0.0,0.0,Saint Lucia,183.627,1.089164447494105e-05,0.001089164447494105,0.0,0.0,2.0,1.089164447494105e-05,0.001089164447494105,0.0,0.0
2705,2020-03-15,Saint Vincent and the Grenadines,1.0,0.0,0.0,Saint Vincent and the Grenadines,110.94,9.013881377321074e-06,0.0009013881377321073,0.0,0.0,1.0,9.013881377321074e-06,0.0009013881377321073,0.0,0.0
2706,2020-03-15,San Marino,101.0,5.0,4.0,San Marino,33.931,0.0029766290412896763,0.2976629041289676,0.04950495049504951,4.9504950495049505,97.0,0.0028587427426247382,0.2976629041289676,0.00011788629866493767,0.011788629866493767
2707,2020-03-15,Saudi Arabia,103.0,0.0,1.0,Saudi Arabia,34813.871,2.95859084443669e-06,0.000295859084443669,0.0,0.0,102.0,2.929866661480994e-06,0.000295859084443669,2.8724182955696023e-08,2.8724182955696023e-06
2708,2020-03-15,Senegal,24.0,0.0,1.0,Senegal,16743.927,1.4333555085375134e-06,0.00014333555085375133,0.0,0.0,23.0,1.3736323623484502e-06,0.00014333555085375133,5.972314618906306e-08,5.972314618906306e-06
2709,2020-03-15,Serbia,48.0,0.0,0.0,Serbia,8737.371,5.493643339626988e-06,0.0005493643339626989,0.0,0.0,48.0,5.493643339626988e-06,0.0005493643339626989,0.0,0.0
2710,2020-03-15,Seychelles,2.0,0.0,0.0,Seychelles,98.347,2.0336156669750984e-05,0.0020336156669750983,0.0,0.0,2.0,2.0336156669750984e-05,0.0020336156669750983,0.0,0.0
2711,2020-03-15,Singapore,226.0,0.0,105.0,Singapore,5850.342,3.863022025037169e-05,0.0038630220250371688,0.0,0.0,121.0,2.068255154997776e-05,0.0038630220250371688,1.7947668700393926e-05,0.0017947668700393927
2712,2020-03-15,Slovakia,54.0,0.0,0.0,Slovakia,5459.642,9.890758405038279e-06,0.0009890758405038278,0.0,0.0,54.0,9.890758405038279e-06,0.0009890758405038278,0.0,0.0
2713,2020-03-15,Slovenia,219.0,1.0,0.0,Slovenia,2078.938,0.00010534224685873268,0.010534224685873268,0.0045662100456621,0.45662100456621,219.0,0.00010534224685873268,0.010534224685873268,0.0,0.0
2714,2020-03-15,South Africa,51.0,0.0,0.0,South Africa,59308.69,8.599077133553278e-07,8.599077133553278e-05,0.0,0.0,51.0,8.599077133553278e-07,8.599077133553278e-05,0.0,0.0
2715,2020-03-15,Spain,7798.0,289.0,517.0,Spain,46754.778,0.0001667850930657825,0.01667850930657825,0.037060784816619646,3.7060784816619647,7281.0,0.0001557273996681152,0.01667850930657825,1.1057693397667293e-05,0.0011057693397667292
2716,2020-03-15,Sri Lanka,18.0,0.0,1.0,Sri Lanka,21413.249,8.406010689923795e-07,8.406010689923795e-05,0.0,0.0,17.0,7.939010096039139e-07,8.406010689923795e-05,4.6700059388465526e-08,4.670005938846553e-06
2717,2020-03-15,Sudan,1.0,1.0,0.0,Sudan,43849.26,2.2805401961173347e-08,2.2805401961173345e-06,1.0,100.0,1.0,2.2805401961173347e-08,2.2805401961173345e-06,0.0,0.0
2718,2020-03-15,Suriname,1.0,0.0,0.0,Suriname,586.632,1.704646183638124e-06,0.0001704646183638124,0.0,0.0,1.0,1.704646183638124e-06,0.0001704646183638124,0.0,0.0
2719,2020-03-15,Sweden,1022.0,3.0,1.0,Sweden,10099.265,0.000101195483037627,0.0101195483037627,0.0029354207436399216,0.29354207436399216,1021.0,0.00010109646593093656,0.0101195483037627,9.901710669043737e-08,9.901710669043737e-06
2720,2020-03-15,Switzerland,2200.0,14.0,4.0,Switzerland,8654.622,0.0002541994323957765,0.02541994323957765,0.006363636363636364,0.6363636363636364,2196.0,0.0002537372516096024,0.02541994323957765,4.621807861741391e-07,4.6218078617413906e-05
2721,2020-03-15,Taiwan*,59.0,1.0,20.0,,,,,0.01694915254237288,1.694915254237288,39.0,,,,
2722,2020-03-15,Thailand,114.0,1.0,35.0,Thailand,69799.978,1.6332383371238313e-06,0.00016332383371238311,0.008771929824561403,0.8771929824561403,79.0,1.131805514322655e-06,0.00016332383371238311,5.014328228011762e-07,5.014328228011762e-05
2723,2020-03-15,Togo,1.0,0.0,0.0,Togo,8278.724,1.2079156159814e-07,1.2079156159814e-05,0.0,0.0,1.0,1.2079156159814e-07,1.2079156159814e-05,0.0,0.0
2724,2020-03-15,Trinidad and Tobago,2.0,0.0,0.0,Trinidad and Tobago,1399.488,1.4290940686879774e-06,0.00014290940686879775,0.0,0.0,2.0,1.4290940686879774e-06,0.00014290940686879775,0.0,0.0
2725,2020-03-15,Tunisia,18.0,0.0,0.0,Tunisia,11818.619,1.523020583030894e-06,0.0001523020583030894,0.0,0.0,18.0,1.523020583030894e-06,0.0001523020583030894,0.0,0.0
2726,2020-03-15,Turkey,6.0,0.0,0.0,Turkey,84339.067,7.114140828709902e-08,7.114140828709902e-06,0.0,0.0,6.0,7.114140828709902e-08,7.114140828709902e-06,0.0,0.0
2727,2020-03-15,US,3499.0,63.0,12.0,US,331002.651,1.0570912315744565e-05,0.0010570912315744565,0.018005144326950558,1.8005144326950557,3487.0,1.053465882966599e-05,0.0010570912315744565,3.6253486078575246e-08,3.625348607857525e-06
2728,2020-03-15,Ukraine,3.0,1.0,0.0,Ukraine,43733.762,6.859688860061936e-08,6.8596888600619355e-06,0.3333333333333333,33.33333333333333,3.0,6.859688860061936e-08,6.8596888600619355e-06,0.0,0.0
2729,2020-03-15,United Arab Emirates,98.0,0.0,23.0,United Arab Emirates,9890.402,9.908596232994372e-06,0.0009908596232994372,0.0,0.0,75.0,7.583109361985489e-06,0.0009908596232994372,2.325486871008883e-06,0.00023254868710088832
2730,2020-03-15,United Kingdom,1144.0,21.0,19.0,United Kingdom,67886.011,1.6851778196247237e-05,0.0016851778196247237,0.018356643356643356,1.8356643356643356,1125.0,1.6571897264666207e-05,0.0016851778196247237,2.7988093158102927e-07,2.7988093158102926e-05
2731,2020-03-15,Uruguay,4.0,0.0,0.0,Uruguay,3473.73,1.1514999726518757e-06,0.00011514999726518758,0.0,0.0,4.0,1.1514999726518757e-06,0.00011514999726518758,0.0,0.0
2732,2020-03-15,Uzbekistan,1.0,0.0,0.0,Uzbekistan,33469.203,2.987821371187118e-08,2.987821371187118e-06,0.0,0.0,1.0,2.987821371187118e-08,2.987821371187118e-06,0.0,0.0
2733,2020-03-15,Venezuela,10.0,0.0,0.0,Venezuela,28435.94,3.516676431304891e-07,3.516676431304891e-05,0.0,0.0,10.0,3.516676431304891e-07,3.516676431304891e-05,0.0,0.0
2734,2020-03-15,Vietnam,56.0,0.0,16.0,Vietnam,97338.579,5.753114600121705e-07,5.7531146001217045e-05,0.0,0.0,40.0,4.109367571515504e-07,5.7531146001217045e-05,1.6437470286062014e-07,1.6437470286062014e-05
2735,2020-03-15,occupied Palestinian territory,0.0,0.0,0.0,,,,,,,0.0,,,,
2736,2020-03-16,Afghanistan,21.0,0.0,1.0,Afghanistan,38928.346,5.394526651607546e-07,5.394526651607546e-05,0.0,0.0,20.0,5.137644430102425e-07,5.394526651607546e-05,2.5688222150512123e-08,2.568822215051212e-06
2737,2020-03-16,Albania,51.0,1.0,0.0,Albania,2877.797,1.772188934799779e-05,0.001772188934799779,0.0196078431372549,1.9607843137254901,51.0,1.772188934799779e-05,0.001772188934799779,0.0,0.0
2738,2020-03-16,Algeria,54.0,4.0,12.0,Algeria,43851.044,1.2314416049022687e-06,0.00012314416049022687,0.07407407407407407,7.4074074074074066,42.0,9.577879149239867e-07,0.00012314416049022687,2.7365368997828193e-07,2.7365368997828193e-05
